table_schema,table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default
sch_facturador,t_modulos_procesamientos,1,id_lote,bigint,int8,NO,
sch_facturador,t_modulos_procesamientos,2,id_episodio,bigint,int8,NO,
sch_facturador,t_modulos_procesamientos,3,id_prestacion_episodio,bigint,int8,NO,
sch_facturador,t_modulos_procesamientos,4,id_modulo,integer,int4,YES,
sch_facturador,t_modulos_procesamientos,5,modulo_orden,integer,int4,YES,
sch_facturador,t_modulos_procesamientos,6,id_prestacion_referencia,bigint,int8,NO,
sch_facturador,t_modulos_procesamientos,7,fecha_vigencia_inicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_modulos_procesamientos,8,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_pacientes,1,id,bigint,int8,NO,nextval('sch_facturador.t_pacientes_id_seq'::regclass)
sch_facturador,t_pacientes,2,nombre_paciente,character varying,varchar,NO,
sch_facturador,t_pacientes,3,apellido_paciente,character varying,varchar,NO,
sch_facturador,t_pacientes,4,id_tipo_documento,integer,int4,YES,
sch_facturador,t_pacientes,5,nro_documento,character varying,varchar,NO,
sch_facturador,t_pacientes,6,fecha_nacimiento,timestamp with time zone,timestamptz,NO,
sch_facturador,t_pacientes,7,id_sexo_biologico,integer,int4,YES,
sch_facturador,t_pacientes,8,id_financiador,bigint,int8,NO,
sch_facturador,t_pacientes,9,id_plan,bigint,int8,NO,
sch_facturador,t_pacientes,10,id_tipo_iva,integer,int4,YES,
sch_facturador,t_pacientes,11,nro_afiliado,numeric,numeric,YES,
sch_facturador,t_pacientes,12,fecha_y_hora_ingreso,timestamp with time zone,timestamptz,NO,
sch_facturador,t_pacientes,13,id_paciente_sistema_origen,character varying,varchar,YES,
sch_facturador,t_pacientes,14,id_gerenciador,bigint,int8,YES,
sch_facturador,t_pases,1,id,bigint,int8,NO,nextval('sch_facturador.t_pases_id_seq'::regclass)
sch_facturador,t_pases,2,id_episodio_general,bigint,int8,NO,
sch_facturador,t_pases,3,id_metodo_registro,integer,int4,NO,
sch_facturador,t_pases,4,fecha_desde,timestamp with time zone,timestamptz,YES,
sch_facturador,t_pases,5,hora_desde,time without time zone,time,YES,
sch_facturador,t_pases,6,fecha_hasta,timestamp with time zone,timestamptz,YES,
sch_facturador,t_pases,7,hora_hasta,time without time zone,time,YES,
sch_facturador,t_pases,8,id_servicio,integer,int4,YES,
sch_facturador,t_pases,9,es_egreso,bit,bit,YES,
sch_facturador,t_pases,10,fecha_vigencia_inicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_pases,11,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_pases,14,cama_origen,character varying,varchar,YES,
sch_facturador,t_pases,17,cama_destino,character varying,varchar,YES,
sch_facturador,t_pases,18,id_servicio_origen,integer,int4,YES,
sch_facturador,t_pases,19,id_servicio_destino,integer,int4,YES,
sch_facturador,t_pases,20,fecha_migracion,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prefacturas,1,id,bigint,int8,NO,nextval('sch_facturador.t_prefacturas_id_seq'::regclass)
sch_facturador,t_prefacturas,2,nombre,character varying,varchar,NO,
sch_facturador,t_prefacturas,3,id_prefactura_estado,integer,int4,NO,
sch_facturador,t_prefacturas,4,nro_prefactura,bigint,int8,YES,
sch_facturador,t_prefacturas,6,id_lote,integer,int4,YES,
sch_facturador,t_prefacturas,7,valor_neto_usuario,numeric,numeric,YES,
sch_facturador,t_prefacturas,8,id_semaforo,integer,int4,YES,
sch_facturador,t_prefacturas,9,id_convenio,bigint,int8,YES,
sch_facturador,t_prefacturas,10,id_gerenciador,bigint,int8,YES,
sch_facturador,t_prefacturas,11,id_prestador,bigint,int8,YES,
sch_facturador,t_prefacturas,12,fecha_alta,timestamp with time zone,timestamptz,YES,now()
sch_facturador,t_prefacturas,13,auditar,bit,bit,NO,"'1'::""bit"""
sch_facturador,t_prefacturas,14,fecha_periodo_inicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prefacturas,15,fecha_periodo_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prefacturas_conceptos,1,id,bigint,int8,NO,nextval('sch_facturador.t_prefacturas_conceptos_id_seq'::regclass)
sch_facturador,t_prefacturas_conceptos,2,id_prefactura,bigint,int8,NO,
sch_facturador,t_prefacturas_conceptos,3,monto,numeric,numeric,YES,
sch_facturador,t_prefacturas_conceptos,4,id_concepto_facturable,integer,int4,YES,
sch_facturador,t_prefacturas_conceptos,5,activo,bit,bit,YES,"'1'::""bit"""
sch_facturador,t_prefacturas_conceptos,6,fecha_baja,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prefacturas_conceptos,7,motivo,character varying,varchar,YES,
sch_facturador,t_prestaciones,1,id,bigint,int8,NO,nextval('sch_facturador.t_prestaciones_id_seq'::regclass)
sch_facturador,t_prestaciones,2,codigo,character varying,varchar,YES,
sch_facturador,t_prestaciones,3,descripcion,character varying,varchar,YES,
sch_facturador,t_prestaciones,4,id_tipo_prestacion,integer,int4,NO,
sch_facturador,t_prestaciones,5,fecha_vigencia_inicio,timestamp with time zone,timestamptz,NO,
sch_facturador,t_prestaciones,6,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones,7,id_nomenclador,bigint,int8,YES,
sch_facturador,t_prestaciones_conceptos_facturables,1,id,integer,int4,NO,
sch_facturador,t_prestaciones_conceptos_facturables,2,id_convenio_plan,bigint,int8,NO,
sch_facturador,t_prestaciones_conceptos_facturables,3,id_concepto_facturable,integer,int4,NO,
sch_facturador,t_prestaciones_conceptos_facturables,4,id_tipo_iva,integer,int4,YES,
sch_facturador,t_prestaciones_conceptos_facturables,5,id_ambito,integer,int4,YES,
sch_facturador,t_prestaciones_conceptos_facturables,6,id_prestacion_catalogo,bigint,int8,YES,
sch_facturador,t_prestaciones_conceptos_facturables,7,id_clasificacion_valor_entidad,integer,int4,YES,
sch_facturador,t_prestaciones_conceptos_facturables,8,fecha_vigencia_inicio,timestamp with time zone,timestamptz,NO,
sch_facturador,t_prestaciones_conceptos_facturables,9,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios,1,id,bigint,int8,NO,nextval('sch_facturador.t_prestaciones_episodios_id_seq'::regclass)
sch_facturador,t_prestaciones_episodios,2,id_prestacion,bigint,int8,NO,
sch_facturador,t_prestaciones_episodios,3,cantidad,numeric,numeric,NO,
sch_facturador,t_prestaciones_episodios,4,id_tipo_matricula,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,5,numero,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios,6,id_servicio,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,7,id_especialidad,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,8,autorizacion,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios,9,copago,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios,10,fecha_hora,timestamp with time zone,timestamptz,NO,
sch_facturador,t_prestaciones_episodios,11,id_estado_prestacion_episodio,integer,int4,YES,1
sch_facturador,t_prestaciones_episodios,12,motivo,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,13,auditar,bit,bit,NO,"'1'::""bit"""
sch_facturador,t_prestaciones_episodios,14,id_episodio_general,bigint,int8,YES,
sch_facturador,t_prestaciones_episodios,15,medico_efector,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,16,presupuesto,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios,17,id_profesional,bigint,int8,YES,
sch_facturador,t_prestaciones_episodios,18,tipo_documento_profesional,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,19,numero_documento_profesional,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,20,id_prestacion_ref,bigint,int8,YES,
sch_facturador,t_prestaciones_episodios,21,id_prestacion_origen,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,22,id_metodo_registro,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,23,numero_comprobante,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,24,prestacion_codigo,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,25,id_medico_solicitante,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,26,id_tipo_matricula_solicitante,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,27,matricula_solicitante,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,28,apellido_medico_solicitante,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,29,nombre_medico_solicitante,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,30,id_tipo_documento_medico_solicitante,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,31,numero_documento_medico_solicitante,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,32,fecha_autorizacion,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios,33,nombre_presupuesto,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,34,fecha_presupuesto,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios,35,pagada_privado,bit,bit,YES,
sch_facturador,t_prestaciones_episodios,36,monto_pagado,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios,37,fecha_pago,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios,38,fecha_vigencia_inicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios,39,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios,40,id_medico_efector,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,41,id_tipo_matricula_efector,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,42,matricula_efector,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,43,apellido_medico_efector,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,44,nombre_medico_efector,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,45,id_tipo_documento_medico_efector,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,46,numero_documento_medico_efector,character varying,varchar,YES,
sch_facturador,t_prestaciones_episodios,47,monto_presupuesto,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios,48,id_tipo_norma_documento,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,49,id_tipo_autorizacion,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,50,id_tipo_motivo,integer,int4,YES,
sch_facturador,t_prestaciones_episodios,51,fecha_migracion,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios_generales_estados,1,id,bigint,int8,NO,nextval('sch_facturador.t_prestaciones_episodios_generales_estados_id_seq'::regclass)
sch_facturador,t_prestaciones_episodios_generales_estados,2,id_prestacion_episodio,bigint,int8,NO,
sch_facturador,t_prestaciones_episodios_generales_estados,3,id_estado_prestacion_episodio,bigint,int8,NO,
sch_facturador,t_prestaciones_episodios_generales_estados,4,fecha_vigencia_inicio,timestamp with time zone,timestamptz,NO,
sch_facturador,t_prestaciones_episodios_generales_estados,5,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios_homologadas,1,id,bigint,int8,NO,nextval('sch_facturador.t_prestaciones_episodios_homologadas_id_seq'::regclass)
sch_facturador,t_prestaciones_episodios_homologadas,2,id_episodio_homologado,bigint,int8,NO,
sch_facturador,t_prestaciones_episodios_homologadas,3,id_prestacion_episodio,bigint,int8,NO,
sch_facturador,t_prestaciones_episodios_homologadas,4,valor_prestacion,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios_homologadas,5,total_prestacion,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios_homologadas,6,id_semaforo,integer,int4,YES,
sch_facturador,t_prestaciones_episodios_homologadas,7,marca_presupuesto,bit,bit,YES,
sch_facturador,t_prestaciones_episodios_homologadas,8,marca_autorizacion,bit,bit,YES,
sch_facturador,t_prestaciones_episodios_homologadas,9,marca_homologacion,bit,bit,YES,
sch_facturador,t_prestaciones_episodios_homologadas,10,marca_precio,bit,bit,YES,
sch_facturador,t_prestaciones_episodios_homologadas,11,id_prestacion_catalogo,bigint,int8,YES,
sch_facturador,t_prestaciones_episodios_homologadas,12,fecha_y_hora,timestamp with time zone,timestamptz,YES,
sch_facturador,t_prestaciones_episodios_homologadas,13,id_convenio_plan,bigint,int8,YES,
sch_facturador,t_prestaciones_episodios_homologadas,14,marca_tarifario,bit,bit,YES,
sch_facturador,t_prestaciones_episodios_homologadas,15,nro_autorizacion,bigint,int8,YES,
sch_facturador,t_prestaciones_episodios_homologadas,16,presupuesto,numeric,numeric,YES,
sch_facturador,t_prestaciones_episodios_homologadas,17,id_tipo_autorizacion,integer,int4,YES,
sch_facturador,t_prestaciones_episodios_homologadas,18,id_prestacion_episodio_padre,bigint,int8,YES,
sch_facturador,t_procesamientos,1,id,bigint,int8,NO,nextval('sch_facturador.t_procesamientos_id_seq'::regclass)
sch_facturador,t_procesamientos,2,id_lote,bigint,int8,NO,
sch_facturador,t_procesamientos,3,id_prestador,bigint,int8,NO,
sch_facturador,t_procesamientos,4,id_episodio,bigint,int8,NO,
sch_facturador,t_procesamientos,5,nro_documento,character varying,varchar,NO,
sch_facturador,t_procesamientos,6,id_plan,bigint,int8,NO,
sch_facturador,t_procesamientos,7,id_ambito,integer,int4,NO,
sch_facturador,t_procesamientos,8,ambito,character varying,varchar,NO,
sch_facturador,t_procesamientos,9,id_prestacion_episodio,bigint,int8,NO,
sch_facturador,t_procesamientos,10,fecha_hora_prestacion,timestamp with time zone,timestamptz,NO,
sch_facturador,t_procesamientos,11,id_prestacion_referencia,bigint,int8,NO,
sch_facturador,t_procesamientos,12,codigo_prestacion_referencia,character varying,varchar,NO,
sch_facturador,t_procesamientos,13,descripcion_prestacion_referencia,character varying,varchar,NO,
sch_facturador,t_procesamientos,14,es_disparadora,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,15,incluida_modulo,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,16,marca_autorizacion,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,17,marca_presupuesto,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,18,marca_homologacion,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,19,marca_tarifario,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,20,marca_precio,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,21,requiere_autorizacion,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,22,requiere_presupuesto,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,23,fecha_hora_creacion,timestamp with time zone,timestamptz,NO,now()
sch_facturador,t_procesamientos,24,cantidad_cubierta_modulo,integer,int4,NO,0
sch_facturador,t_procesamientos,25,valor_modulo,numeric,numeric,NO,0
sch_facturador,t_procesamientos,26,valor_prestacion,numeric,numeric,YES,
sch_facturador,t_procesamientos,27,valor_neto_usuario,numeric,numeric,YES,
sch_facturador,t_procesamientos,28,id_estado_proceso,integer,int4,NO,1
sch_facturador,t_procesamientos,29,cantidad_prestaciones,numeric,numeric,NO,1
sch_facturador,t_procesamientos,30,copago,numeric,numeric,NO,0
sch_facturador,t_procesamientos,31,id_prefactura,bigint,int8,YES,
sch_facturador,t_procesamientos,32,id_homologacion,integer,int4,YES,
sch_facturador,t_procesamientos,33,id_regla,integer,int4,YES,
sch_facturador,t_procesamientos,34,id_modulo,integer,int4,YES,
sch_facturador,t_procesamientos,35,id_prestacion_catalogo,bigint,int8,YES,
sch_facturador,t_procesamientos,36,id_tarifario,bigint,int8,YES,
sch_facturador,t_procesamientos,37,codigo_prestacion_catalogo,character varying,varchar,YES,
sch_facturador,t_procesamientos,38,descripcion_prestacion_catalogo,character varying,varchar,YES,
sch_facturador,t_procesamientos,39,fecha_hora_procesamiento,timestamp with time zone,timestamptz,YES,
sch_facturador,t_procesamientos,40,id_tipo_moneda,integer,int4,YES,
sch_facturador,t_procesamientos,41,id_convenio,bigint,int8,YES,
sch_facturador,t_procesamientos,42,id_catalogo,bigint,int8,YES,
sch_facturador,t_procesamientos,43,id_convenio_plan,bigint,int8,YES,
sch_facturador,t_procesamientos,44,presupuesto,numeric,numeric,YES,
sch_facturador,t_procesamientos,45,nro_autorizacion,bigint,int8,YES,
sch_facturador,t_procesamientos,46,id_especialidad,integer,int4,YES,
sch_facturador,t_procesamientos,47,especialidad,character varying,varchar,YES,
sch_facturador,t_procesamientos,48,modulo_orden,integer,int4,YES,
sch_facturador,t_procesamientos,49,marca_no_convenida,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,50,es_medicamento,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,51,porcentaje_covertura,numeric,numeric,YES,
sch_facturador,t_procesamientos,52,porc_medicamentos,numeric,numeric,YES,
sch_facturador,t_procesamientos,53,incluye_medicamentos,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,54,id_origen_medicamentos,bigint,int8,YES,
sch_facturador,t_procesamientos,55,id_prestacion_episodio_padre,bigint,int8,YES,
sch_facturador,t_procesamientos,56,id_tipo_autorizacion_prestacion,integer,int4,YES,
sch_facturador,t_procesamientos,57,id_tipo_autorizacion_convenio_plan,integer,int4,YES,
sch_facturador,t_procesamientos,58,es_descartable,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesamientos,59,porc_descartables,numeric,numeric,YES,
sch_facturador,t_procesamientos,60,incluye_descartables,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_procesos,1,id,integer,int4,NO,
sch_facturador,t_procesos,2,nombre,character varying,varchar,NO,
sch_facturador,t_procesos,3,descripcion,character varying,varchar,NO,
sch_facturador,t_procesos,4,vigente,bit,bit,YES,"'1'::""bit"""
sch_facturador,t_profesionales,1,id,bigint,int8,NO,nextval('sch_facturador.t_profesionales_id_seq'::regclass)
sch_facturador,t_profesionales,2,tipo_documento_profesional,integer,int4,YES,
sch_facturador,t_profesionales,3,numero_documento_profesional,character varying,varchar,YES,
sch_facturador,t_profesionales,4,id_especialidad,integer,int4,YES,
sch_facturador,t_profesionales,5,id_tipo_matricula,integer,int4,YES,
sch_facturador,t_profesionales,6,matricula_nacional,numeric,numeric,YES,
sch_facturador,t_profesionales,7,nombre_apellido,character varying,varchar,YES,
sch_facturador,t_profesionales,8,id_profesion,integer,int4,YES,
sch_facturador,t_profesionales_prestadores,1,id,bigint,int8,NO,nextval('sch_facturador.t_profesionales_prestadores_id_seq'::regclass)
sch_facturador,t_profesionales_prestadores,2,id_profesional,bigint,int8,YES,
sch_facturador,t_profesionales_prestadores,3,id_prestador,bigint,int8,YES,
sch_facturador,t_profesionales_prestadores,4,matricula_provincial,numeric,numeric,YES,
sch_facturador,t_staging_alfabeta,1,id,integer,int4,NO,nextval('sch_facturador.t_staging_alfabeta_id_seq'::regclass)
sch_facturador,t_staging_alfabeta,2,troquel,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,3,nombre,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,4,presentacion,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,5,blanco1,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,6,ioma_normatizado,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,7,ioma_internacion,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,8,laboratorio,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,9,precio,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,10,fecha_vigencia,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,11,marca_controlado,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,12,importado,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,13,tipo_venta,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,14,iva,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,15,codigo_descuento_pami,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,16,codigo_laboratorio,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,17,nro_registro,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,18,baja,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,19,codigo_barra,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,20,unidades,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,21,tama├▒o,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,22,heladera,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,23,sifar,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,24,pami_vivir_mejor,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,25,gravamen,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,26,blanco2,character varying,varchar,YES,
sch_facturador,t_staging_alfabeta,27,fecha_carga,timestamp without time zone,timestamp,YES,now()
sch_facturador,t_staging_alfabeta,28,id_estado_registro_staging,integer,int4,YES,1
sch_facturador,t_staging_descartables_tarifarios,1,id,bigint,int8,NO,nextval('sch_facturador.t_staging_descartables_tarifarios_id_seq'::regclass)
sch_facturador,t_staging_descartables_tarifarios,2,codigo_sap,character varying,varchar,YES,
sch_facturador,t_staging_descartables_tarifarios,3,nombre_sap,character varying,varchar,YES,
sch_facturador,t_staging_descartables_tarifarios,4,valor,character varying,varchar,YES,
sch_facturador,t_staging_descartables_tarifarios,5,estado,integer,int4,NO,
sch_facturador,t_staging_descartables_tarifarios,6,descripcion,character varying,varchar,YES,
sch_facturador,t_staging_prestaciones_tarifarios,1,id,bigint,int8,NO,nextval('sch_facturador.t_staging_prestaciones_tarifarios_id_seq'::regclass)
sch_facturador,t_staging_prestaciones_tarifarios,2,codigo,character varying,varchar,YES,
sch_facturador,t_staging_prestaciones_tarifarios,3,gastos,numeric,numeric,YES,
sch_facturador,t_staging_prestaciones_tarifarios,4,honorarios,numeric,numeric,YES,
sch_facturador,t_staging_prestaciones_tarifarios,5,estado,integer,int4,NO,
sch_facturador,t_staging_prestaciones_tarifarios,6,descripcion,character varying,varchar,YES,
sch_facturador,tm_estados_episodios,1,id,integer,int4,NO,
sch_facturador,tm_estados_episodios,2,nombre,character varying,varchar,NO,
sch_facturador,tm_estados_episodios,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_estados_episodios,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_estados_episodios,5,back_color,character varying,varchar,YES,
sch_facturador,tm_estados_episodios,6,text_color,character varying,varchar,YES,
sch_facturador,tm_estados_facturas,1,id,integer,int4,NO,
sch_facturador,tm_estados_facturas,2,nombre,character varying,varchar,NO,
sch_facturador,tm_estados_facturas,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_estados_facturas,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_estados_facturas,5,back_color,character varying,varchar,YES,
sch_facturador,tm_estados_facturas,6,text_color,character varying,varchar,YES,
sch_facturador,tm_estados_prestaciones_episodios,1,id,integer,int4,NO,
sch_facturador,tm_estados_prestaciones_episodios,2,nombre,character varying,varchar,NO,
sch_facturador,tm_estados_prestaciones_episodios,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_estados_prestaciones_episodios,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_estados_prestaciones_episodios,5,back_color,character varying,varchar,YES,
sch_facturador,tm_estados_prestaciones_episodios,6,text_color,character varying,varchar,YES,
sch_facturador,tm_estados_proceso,1,id,integer,int4,NO,
sch_facturador,tm_estados_proceso,2,nombre,character varying,varchar,NO,
sch_facturador,tm_estados_proceso,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_estados_registros_staging,1,id,integer,int4,NO,
sch_facturador,tm_estados_registros_staging,2,codigo,character varying,varchar,NO,
sch_facturador,tm_estados_registros_staging,3,descripcion,character varying,varchar,NO,
sch_facturador,tm_estados_registros_staging,4,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_estados_registros_staging,5,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_prefacturas_estados,1,id,integer,int4,NO,
sch_facturador,tm_prefacturas_estados,2,nombre,character varying,varchar,NO,
sch_facturador,tm_prefacturas_estados,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_prefacturas_estados,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_prefacturas_estados,5,back_color,character varying,varchar,YES,
sch_facturador,tm_prefacturas_estados,6,text_color,character varying,varchar,YES,
sch_facturador,tm_semaforos,1,id,integer,int4,NO,
sch_facturador,tm_semaforos,2,nombre,character varying,varchar,NO,
sch_facturador,tm_semaforos,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_semaforos,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_semaforos_proceso,1,id,integer,int4,NO,
sch_facturador,tm_semaforos_proceso,2,nombre,character varying,varchar,NO,
sch_facturador,tm_semaforos_proceso,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_semaforos_proceso,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_tipos_acciones_prefacturar,1,id,integer,int4,NO,
sch_facturador,tm_tipos_acciones_prefacturar,2,nombre,character varying,varchar,NO,
sch_facturador,tm_tipos_acciones_prefacturar,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_tipos_autorizaciones,1,id,integer,int4,NO,
sch_facturador,tm_tipos_autorizaciones,2,nombre,character varying,varchar,NO,
sch_facturador,tm_tipos_autorizaciones,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_tipos_autorizaciones,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_tipos_facturas,1,id,integer,int4,NO,
sch_facturador,tm_tipos_facturas,2,nombre,character varying,varchar,NO,
sch_facturador,tm_tipos_facturas,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_tipos_facturas,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_tipos_moneda,1,id,integer,int4,NO,
sch_facturador,tm_tipos_moneda,2,nombre,character varying,varchar,NO,
sch_facturador,tm_tipos_moneda,3,codigo,character varying,varchar,NO,
sch_facturador,tm_tipos_moneda,4,simbolo,character varying,varchar,NO,
sch_facturador,tm_tipos_moneda,5,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_tipos_motivos,1,id,integer,int4,NO,
sch_facturador,tm_tipos_motivos,2,nombre,character varying,varchar,NO,
sch_facturador,tm_tipos_motivos,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_tipos_motivos,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,tm_tipos_prestaciones,1,id,integer,int4,NO,
sch_facturador,tm_tipos_prestaciones,2,nombre,character varying,varchar,NO,
sch_facturador,tm_tipos_prestaciones,3,i18n_clave,character varying,varchar,YES,
sch_facturador,tm_tipos_prestaciones,4,vigente,bit,bit,NO,"'1'::""bit"""
sch_facturador,v_convenios_gerenciadores,1,id_episodio,bigint,int8,YES,
sch_facturador,v_convenios_gerenciadores,2,id_convenio_plan,bigint,int8,YES,
sch_facturador,v_convenios_gerenciadores,3,id_prestador,bigint,int8,YES,
sch_facturador,v_convenios_gerenciadores,4,id_convenio,bigint,int8,YES,
sch_facturador,v_convenios_gerenciadores,5,id_gerenciador,bigint,int8,YES,
sch_facturador,v_datos_para_prefacturar,1,id,bigint,int8,YES,
sch_facturador,v_datos_para_prefacturar,2,id_episodio_general,bigint,int8,YES,
sch_facturador,v_datos_para_prefacturar,3,id_convenio_plan,bigint,int8,YES,
sch_facturador,v_datos_para_prefacturar,4,id_prestador,bigint,int8,YES,
sch_facturador,v_datos_para_prefacturar,5,id_convenio,bigint,int8,YES,
